id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,coordinate
9.52968E+17,Home in Greater London · ★New · 1 bedroom · 2 beds · 1 bath,526002212,Stefany,,Islington,Entire home/apt,147,1,1,8/15/2023,1,4,59,1,,"51.53322,-0.09792"
9.5338E+17,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 1 bath,339876144,Lilian,,Hammersmith and Fulham,Entire home/apt,157,2,0,,,2,171,0,,"51.48706,-0.22303"
9.53388E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 shared bath,376378762,Vikki,,Camden,Private room,65,1,2,8/21/2023,2,38,0,2,,"51.5224010420573,-0.108540619049075"
9.52972E+17,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 1 bath,530514084,Hamad,,Kensington and Chelsea,Entire home/apt,180,1,2,8/27/2023,2,1,0,2,,"51.49462,-0.19194"
9.53389E+17,Rental unit in Greater London · ★New · 1 bedroom · 2 beds · 1 bath,31163989,Clarissa,,Kensington and Chelsea,Entire home/apt,150,3,0,,,30,55,0,,"51.49163,-0.16509"
9.53393E+17,Home in Greater London · ★4.0 · 1 bedroom · 1 bed · 1.5 baths,479778601,Anna,,Southwark,Private room,79,3,4,8/16/2023,4,9,246,4,,"51.497265904696,-0.0661219166398091"
9.52974E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,211074697,Abdul,,Lambeth,Entire home/apt,141,3,1,8/29/2023,1,10,0,1,,"51.4801911,-0.1144825"
9.52987E+17,Rental unit in Greater London · ★New · 2 bedrooms · 1 bed · 1 bath,19497134,David,,Wandsworth,Entire home/apt,106,2,0,,,1,191,0,,"51.43468,-0.15628"
9.53405E+17,Rental unit in Greater London · ★New · 1 bedroom · 2 beds · 1 bath,257033742,Aziz,,Hackney,Entire home/apt,137,2,1,8/20/2023,1,16,235,1,,"51.572394145582,-0.0895112818583092"
9.5299E+17,Home in Greater London · ★5.0 · 3 bedrooms · 5 beds · 1.5 baths,8994681,Eyal,,Brent,Entire home/apt,230,3,4,8/28/2023,4,1,31,4,,"51.53227,-0.22037"
9.53405E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,511488284,Eden,,Camden,Entire home/apt,70,2,0,,,1,252,0,,"51.5545509420065,-0.196597538888454"
9.5299E+17,Guesthouse in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,15686300,Dorelly,,Camden,Entire home/apt,116,1,0,,,18,117,0,,"51.528944356534,-0.130511840058284"
9.53406E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,135996873,Lucy,,Hackney,Entire home/apt,140,4,2,8/28/2023,2,1,19,2,,"51.5614853999407,-0.0456682965159416"
9.52991E+17,Home in Greater London · ★New · 3 bedrooms · 3 beds · 2.5 baths,58857923,Louise-Josephine,,Hammersmith and Fulham,Entire home/apt,395,5,0,,,1,149,0,,"51.4973351100537,-0.232364980811527"
9.53408E+17,Home in Greater London · ★New · 5 bedrooms · 3 beds · 2 baths,185704750,Gunther,,Richmond upon Thames,Entire home/apt,226,2,0,,,2,44,0,,"51.46417,-0.29528"
9.52997E+17,Home in Greater London · ★New · 1 bedroom · 1 bed · 3 shared baths,195107436,Jaisymar,,Greenwich,Private room,26,3,0,,,3,105,0,,"51.500584266105,0.0874536279227969"
9.53413E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,44772489,Lyndsey,,Harrow,Entire home/apt,95,1,0,,,1,260,0,,"51.5927334,-0.3461187"
9.52998E+17,Home in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,282334833,Kellie,,Merton,Private room,31,14,0,,,2,31,0,,"51.3978807843577,-0.238436141720936"
9.53012E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 3 shared baths,195107436,Jaisymar,,Greenwich,Private room,26,3,1,8/20/2023,1,3,192,1,,"51.500640880315,0.0889683135039161"
9.5343E+17,Bed and breakfast in Greater London · ★New · 1 bedroom · 1 bed · 1 shared bath,252303991,Adaer,,Waltham Forest,Private room,48,1,0,,,43,351,0,,"51.55756,-0.00593"
9.53015E+17,Home in Greater London · ★New · 4 bedrooms · 4 beds · 1.5 baths,530528208,Michael,,Hounslow,Entire home/apt,345,1,1,8/11/2023,1,3,267,1,,"51.44503,-0.4163"
9.5343E+17,Bed and breakfast in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,252303991,Adaer,,Waltham Forest,Private room,40,1,3,8/20/2023,3,43,299,3,,"51.55629,-0.00638"
9.53019E+17,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 1 bath,530529168,Jimmel,,Wandsworth,Entire home/apt,170,1,0,,,1,67,0,,"51.4717626680288,-0.165206269311533"
9.5343E+17,Bed and breakfast in Greater London · ★New · 1 bedroom · 1 bed · 1 shared bath,252303991,Adaer,,Waltham Forest,Private room,48,1,1,8/23/2023,1,43,358,1,,"51.5557289398215,-0.00800060693490375"
9.53027E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,254057394,India,,Camden,Entire home/apt,130,5,0,,,30,253,0,,"51.52875,-0.1209"
9.5343E+17,Bed and breakfast in Greater London · ★New · 1 bedroom · 1 bed · 1 shared bath,252303991,Adaer,,Waltham Forest,Private room,52,1,0,,,43,335,0,,"51.55768,-0.00833"
9.5303E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,175820173,Dorin,,Lambeth,Private room,100,1,1,8/13/2023,1,1,0,1,,"51.49758,-0.11387"
9.53033E+17,Rental unit in Greater London · ★New · 2 bedrooms · 3 beds · 1 bath,511092182,Youda,,Westminster,Entire home/apt,161,1,0,,,3,238,0,,"51.5241287,-0.2017586"
9.5305E+17,Home in Greater London · ★New · 4 bedrooms · 4 beds · 2.5 baths,29725135,Kieran,,Lambeth,Entire home/apt,300,13,0,,,1,258,0,,"51.4438174780129,-0.140432726322407"
9.5343E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,459326207,James & Co,,Southwark,Entire home/apt,130,2,2,8/21/2023,2,10,347,2,,"51.4915,-0.10223"
9.53056E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 2 baths,276915338,Caroline,,Wandsworth,Private room,60,1,2,8/20/2023,2,1,165,2,,"51.47283,-0.155"
9.5343E+17,Loft in Greater London · ★New · 1 bedroom · 1 bed · 1 private bath,252303991,Adaer,,Waltham Forest,Private room,50,1,0,,,43,254,0,,"51.55786,-0.0068"
9.5343E+17,Bed and breakfast in Greater London · ★New · 1 bedroom · 2 beds · 1 shared bath,252303991,Adaer,,Waltham Forest,Private room,56,1,0,,,43,354,0,,"51.55755,-0.00826"
9.53074E+17,Condo in Greater London · ★New · 2 bedrooms · 2 beds · 1 bath,52560607,Tia,,Newham,Entire home/apt,226,2,0,,,6,58,0,,"51.5330800041363,-0.0123800112770387"
9.53079E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,485781553,Kam,,Westminster,Entire home/apt,123,3,0,,,14,261,0,,"51.5197726777414,-0.163080319762229"
9.53431E+17,Bed and breakfast in Greater London · ★New · 1 bedroom · 1 bed · 1 private bath,252303991,Adaer,,Waltham Forest,Private room,49,1,0,,,43,309,0,,"51.5576640686311,-0.00820569902691789"
9.53091E+17,Condo in Greater London · ★New · 2 bedrooms · 2 beds · 1.5 baths,52560607,Tia,,Newham,Entire home/apt,310,3,0,,,6,175,0,,"51.508992631818,0.0165322172760451"
9.53199E+17,Rental unit in Greater London · ★New · 1 bedroom · 2 beds · 1 bath,530576305,Sandra,,Tower Hamlets,Entire home/apt,115,1,0,,,2,256,0,,"51.52454,-0.0662"
9.53434E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,99303443,Habibur,,Tower Hamlets,Entire home/apt,145,5,0,,,1,180,0,,"51.5170583181423,-0.039314484688348"
9.53434E+17,Rental unit in Greater London · ★New · 2 bedrooms · 3 beds · 1 bath,46879394,Marcin,,Westminster,Entire home/apt,303,2,0,,,14,222,0,,"51.5230055539707,-0.166436402497929"
9.536E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,227297499,Milana,,Wandsworth,Entire home/apt,131,3,0,,,12,72,0,,"51.46284,-0.18015"
9.53438E+17,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 2.5 baths,108818689,E,,Kensington and Chelsea,Entire home/apt,691,1,0,,,1,164,0,,"51.4944464008745,-0.157671507956826"
9.53602E+17,Rental unit in Greater London · ★New · 1 bedroom · 2 beds · 2 baths,530444713,S,,Tower Hamlets,Private room,59,1,0,,,11,33,0,,"51.51828,-0.06415"
9.5344E+17,Rental unit in Greater London · ★New · 1 bedroom · 3 beds · 1 bath,238973768,Nicholas,,Kensington and Chelsea,Entire home/apt,207,1,0,,,10,259,0,,"51.4937850687118,-0.188124264454707"
9.53603E+17,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 2 baths,413654213,Prest’x,,Southwark,Entire home/apt,250,2,0,,,1,50,0,,"51.5010625288331,-0.0805525058687196"
9.53442E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1.5 baths,407275439,Rouka,,Brent,Private room,60,1,0,,,1,268,0,,"51.5368046597723,-0.240825824439525"
9.53446E+17,Rental unit in Greater London · ★New · 1 bedroom · 2 beds · 1 bath,476337788,Dean,,Camden,Entire home/apt,157,2,0,,,4,222,0,,"51.5265864,-0.1213099"
9.53604E+17,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 2 baths,21471635,Patrick,,Lewisham,Entire home/apt,160,86,0,,,2,101,0,,"51.4697,-0.04193"
9.53446E+17,Home in Greater London · ★New · 1 bedroom · 1 bed · 1 private bath,13733898,Joshua,,Merton,Private room,85,1,0,,,1,89,0,,"51.40237,-0.23106"
9.53606E+17,Hotel in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,523473066,Hiu Yu,,Westminster,Private room,72,3,0,,,19,266,0,,"51.5220207234619,-0.171674975657427"
9.53452E+17,Home in Greater London · ★New · 3 bedrooms · 3 beds · 2 baths,526242243,Paige,,Bromley,Entire home/apt,204,1,0,,,2,89,0,,"51.4065260641438,0.0155436614558597"
9.53608E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,261766609,Drury,,Camden,Entire home/apt,270,2,0,,,7,8,0,,"51.5140272426519,-0.126667991280555"
9.53613E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,520620349,Chamberlayne,,Brent,Entire home/apt,200,3,0,,,4,269,0,,"51.5339746104402,-0.218692235648632"
9.53454E+17,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 1 bath,189223544,Ali,,Tower Hamlets,Entire home/apt,196,4,0,,,3,63,0,,"51.51886,-0.06872"
9.53454E+17,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 1 bath,9241022,Rich,,Hammersmith and Fulham,Entire home/apt,192,3,0,,,12,74,0,,"51.47057,-0.21211"
9.53615E+17,Hotel in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,523473066,Hiu Yu,,Westminster,Private room,89,1,0,,,19,254,0,,"51.5214576182863,-0.170363506531348"
9.5362E+17,Rental unit in Petts Wood · ★New · 1 bedroom · 1 bed · 1 bath,364226467,Ruby,,Bromley,Private room,65,1,0,,,1,359,0,,"51.3899269934577,0.0748339739509729"
9.53624E+17,Hotel in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,523473066,Hiu Yu,,Westminster,Private room,111,3,0,,,19,243,0,,"51.52047,-0.17071"
9.53459E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,38592990,Rocio,,Hammersmith and Fulham,Private room,48,2,0,,,1,63,0,,"51.5022103472865,-0.251633028892845"
9.53629E+17,Hotel in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,523473066,Hiu Yu,,Westminster,Private room,77,3,0,,,19,266,0,,"51.5201286255134,-0.171055945422828"
9.53462E+17,Rental unit in Greater London · ★New · 2 bedrooms · 3 beds · 1 bath,46879394,Marcin,,Kensington and Chelsea,Entire home/apt,385,2,0,,,14,209,0,,"51.4949741653444,-0.18480256732795"
9.53631E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,21222525,Neaz,,Lewisham,Private room,36,1,0,,,1,245,0,,"51.4735227163397,-0.0286721336720032"
9.53466E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,462084719,Tor,,Kensington and Chelsea,Entire home/apt,130,2,1,8/28/2023,1,1,233,1,,"51.51634,-0.22323"
9.53467E+17,Rental unit in Greater London · ★New · Studio · 1 bath,448767922,The Host Club,,Kensington and Chelsea,Entire home/apt,138,180,1,8/28/2023,1,48,124,1,,"51.4948493948521,-0.184904149864353"
9.53468E+17,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 2 baths,526197990,Thomas,,Islington,Entire home/apt,200,1,0,,,1,26,0,,"51.5620023110472,-0.121357552707195"
9.53633E+17,Rental unit in Greater London · ★New · 2 bedrooms · 4 beds · 2 baths,238281121,Ghada,,Westminster,Entire home/apt,900,1,0,,,13,269,0,,"51.505610872734,-0.147202992905625"
9.53633E+17,Home in Greater London · ★New · 1 bedroom · 1 bed · 1.5 baths,212202218,Adam,,Lewisham,Private room,45,2,0,,,3,154,0,,"51.42534,-0.06088"
9.5347E+17,Rental unit in Greater London · ★New · 1 bedroom · 2 beds · 1 bath,372785770,Yosef,,Barnet,Entire home/apt,200,4,0,,,4,89,0,,"51.5760153459585,-0.205180138623042"
9.5364E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 shared bath,8076904,Cherie,,Brent,Private room,51,2,2,9/4/2023,2,2,174,2,,"51.5460789613501,-0.207420931083104"
9.53472E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,154338064,Wolani Housing Management,,Lambeth,Entire home/apt,81,2,1,8/25/2023,1,5,265,1,,"51.4302472205154,-0.133003368973732"
9.53642E+17,Hotel in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,523473066,Hiu Yu,,Westminster,Private room,72,2,0,,,19,258,0,,"51.5218487980838,-0.1703177153766"
9.53647E+17,Condo in Greater London · ★New · 1 bedroom · 1 bed · 1 private bath,84888509,Isa,,Barnet,Private room,89,3,0,,,1,270,0,,"51.5653902,-0.2232157"
9.53473E+17,Home in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,39309682,Beste,,Hackney,Private room,50,2,0,,,1,42,0,,"51.5588086408009,-0.0901507483671306"
9.53478E+17,Rental unit in Greater London · ★New · 3 bedrooms · 4 beds · 3 baths,66005856,Airlandlords,,Tower Hamlets,Entire home/apt,246,3,0,,,14,355,0,,"51.52309,-0.01323"
9.53478E+17,Home in Greater London · ★New · 4 bedrooms · 4 beds · 4.5 baths,13949769,Marcus B,,Hammersmith and Fulham,Entire home/apt,392,5,0,,,4,109,0,,"51.4867566454354,-0.211693535302614"
9.5365E+17,Hotel in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,523473066,Hiu Yu,,Westminster,Private room,131,2,1,8/20/2023,1,19,259,1,,"51.520733630846,-0.17042319072926"
9.53651E+17,Home in Greater London · ★New · 2 bedrooms · 2 beds · 1 bath,19826493,Abigeal,,Barking and Dagenham,Entire home/apt,165,10,0,,,72,270,0,,"51.5470104418871,0.16617120352367"
9.5348E+17,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 2 baths,1432477,City Relay,,Lambeth,Entire home/apt,130,3,1,8/23/2023,1,259,272,1,,"51.45127,-0.1432"
9.53652E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,304435753,Aaron I Smarthost,,Hammersmith and Fulham,Entire home/apt,165,3,0,,,12,316,0,,"51.5063326365143,-0.225735133915006"
9.53655E+17,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 2 baths,407969206,Temitayo,,Barnet,Entire home/apt,154,7,0,,,1,89,0,,"51.5952677169711,-0.24190186970744"
9.53485E+17,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 2 baths,222603555,Imran,,Lambeth,Entire home/apt,195,4,1,8/27/2023,1,9,310,1,,"51.47877,-0.11248"
9.53498E+17,Rental unit in Greater London · ★New · 1 bedroom · 2 beds · 1 bath,325614755,Danute,,Westminster,Entire home/apt,196,1,0,,,50,250,0,,"51.5102131477951,-0.126833647195945"
9.53502E+17,Rental unit in London · ★New · 1 bedroom · 1 bed · 1 private bath,224014259,Sheheryar,,Haringey,Private room,100,1,0,,,1,78,0,,"51.5882642369443,-0.0556494668126106"
9.53504E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,464868686,Sara,,Westminster,Private room,74,1,1,8/18/2023,1,2,56,1,,"51.4861519144283,-0.140348146073675"
9.53511E+17,Rental unit in Greater London · ★New · 2 bedrooms · 4 beds · 2 baths,244908322,Christopher,,Camden,Entire home/apt,242,3,0,,,22,90,0,,"51.52745,-0.13849"
9.53655E+17,Home in Greater London · ★New · 3 bedrooms · 3 beds · 1 bath,315843,Lucy,,Haringey,Entire home/apt,260,4,0,,,2,78,0,,"51.5913376552783,-0.105535521169611"
9.53658E+17,Hotel in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,523473066,Hiu Yu,,Westminster,Private room,72,2,0,,,19,260,0,,"51.51998,-0.17054"
9.53511E+17,Home in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,9074282,Amean,,Waltham Forest,Private room,80,1,0,,,1,243,0,,"51.590265567985,-0.0387831095310816"
9.53659E+17,Home in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,3530734,Kamila,,Brent,Entire home/apt,62,7,0,,,11,268,0,,"51.5623471522175,-0.316346541673164"
9.53519E+17,Home in Wembley · ★New · 3 bedrooms · 5 beds · 1 bath,218302069,Phyl,,Brent,Entire home/apt,164,1,0,,,5,235,0,,"51.56356,-0.32205"
9.53663E+17,Hotel in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,523473066,Hiu Yu,,Westminster,Private room,70,3,0,,,19,75,0,,"51.5204474202637,-0.172316812387092"
9.53663E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,479778601,Anna,,Tower Hamlets,Entire home/apt,86,2,1,8/21/2023,1,9,254,1,,"51.5144136428452,-0.0617094105782422"
9.53528E+17,Rental unit in Greater London · ★New · 1 bedroom · 2 beds · 1 bath,25474388,Rahyan,,Waltham Forest,Entire home/apt,195,1,0,,,4,231,0,,"51.55877,-0.00605"
9.53674E+17,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 2 baths,50525785,Christopher,,Tower Hamlets,Entire home/apt,286,2,0,,,2,247,0,,"51.5001419723712,-0.0189632177352905"
9.53676E+17,Rental unit in Greater London · ★New · 1 bedroom · 2 beds · 1 bath,530713064,Sultan,,Wandsworth,Entire home/apt,159,30,0,,,1,357,0,,"51.4819618999999,-0.130355"
9.53533E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,33489493,Luc,,Islington,Entire home/apt,117,7,0,,,1,270,0,,"51.5453,-0.10438"
9.53534E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,518729868,Aimee,,Kensington and Chelsea,Entire home/apt,175,2,0,,,2,0,0,,"51.49732,-0.20737"
9.53679E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 2 baths,530444713,S,,Tower Hamlets,Private room,55,1,0,,,11,45,0,,"51.51952,-0.06415"
9.53538E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,191922083,Roman I Smarthost,,Tower Hamlets,Entire home/apt,132,3,0,,,9,99,0,,"51.5090789323561,-0.0183281625944567"
9.53686E+17,Rental unit in Greater London · ★New · 1 bedroom · 2 beds · 1 bath,26740831,Catherine,,Hackney,Entire home/apt,191,2,2,8/18/2023,2,1,47,2,,"51.52286,-0.07598"
9.53547E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,191922083,Roman I Smarthost,,Tower Hamlets,Entire home/apt,132,3,0,,,9,99,0,,"51.51051,-0.01683"
9.53547E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1.5 shared baths,105457516,Dave,,Camden,Private room,65,2,1,8/21/2023,1,1,6,1,,"51.5344326357469,-0.131340794442744"
9.53686E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 2 baths,530444713,S,,Tower Hamlets,Private room,47,1,0,,,11,24,0,,"51.5200054992706,-0.0621536278715766"
9.53547E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,449069793,Irina,,Westminster,Private room,59,4,0,,,2,2,0,,"51.5267614506597,-0.199468843638896"
9.53688E+17,Home in Greater London · ★New · 1 bedroom · 1 bed · 1.5 shared baths,11570464,Eelco,,Croydon,Private room,68,2,0,,,2,0,0,,"51.41455,-0.08631"
9.53692E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,530444713,S,,Tower Hamlets,Private room,69,1,0,,,11,49,0,,"51.5184873589032,-0.0620138003048245"
9.53547E+17,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 1 bath,489558439,Imba,,Hammersmith and Fulham,Entire home/apt,185,2,0,,,21,261,0,,"51.48358,-0.20019"
9.53706E+17,Rental unit in Greater London · ★New · 1 bedroom · 2 beds · 1 bath,32030548,Jane,,Kensington and Chelsea,Entire home/apt,175,5,0,,,2,109,0,,"51.51818,-0.20918"
9.5371E+17,Rental unit in Greater London · ★New · 2 bedrooms · 1 bed · 1 bath,5221132,Adriel,,Hammersmith and Fulham,Entire home/apt,139,2,1,8/27/2023,1,1,232,1,,"51.4791770343153,-0.188648073206101"
9.53548E+17,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 1 bath,490831990,Angela,,Hammersmith and Fulham,Entire home/apt,190,3,0,,,1,269,0,,"51.4777169032438,-0.214613444279176"
9.5371E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,21906728,Lesley,,Islington,Entire home/apt,110,3,0,,,3,243,0,,"51.5413988940726,-0.0876624953172939"
9.53551E+17,Loft in London · ★New · 1 bedroom · 1 bed · 1 bath,463433729,Luz Carolina,,Waltham Forest,Entire home/apt,95,2,1,8/20/2023,1,1,240,1,,"51.595926,-0.033035"
9.53711E+17,Condo in Greater London · ★New · 1 bedroom · 2 beds · 1 bath,513281832,Lukman,,Islington,Entire home/apt,110,3,0,,,5,91,0,,"51.52308,-0.09619"
9.53553E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,1432477,City Relay,,Kensington and Chelsea,Entire home/apt,98,3,0,,,259,2,0,,"51.49263,-0.19932"
9.53713E+17,Rental unit in Greater London · ★New · 3 bedrooms · 4 beds · 1 bath,96569915,Jay,,Camden,Entire home/apt,197,2,1,9/1/2023,1,9,33,1,,"51.5281335582841,-0.136477174276629"
9.53555E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,518729868,Aimee,,Kensington and Chelsea,Private room,120,2,0,,,2,143,0,,"51.4964966,-0.2062586"
9.53713E+17,Condo in Greater London · ★New · 1 bedroom · 2 beds · 1 bath,513281832,Lukman,,Islington,Entire home/apt,110,3,0,,,5,0,0,,"51.5228969940914,-0.0984560997730461"
9.5356E+17,Rental unit in Greater London · ★New · 2 bedrooms · 3 beds · 1 bath,530671287,D,,Barking and Dagenham,Entire home/apt,154,3,0,,,1,149,0,,"51.550137120393,0.109988804737091"
9.53716E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,466330965,Baris,,Hammersmith and Fulham,Private room,60,1,0,,,1,247,0,,"51.5118272460681,-0.234294305369703"
9.53565E+17,Rental unit in Greater London · ★New · 2 bedrooms · 3 beds · 1 bath,530668670,GuestReady,,Hounslow,Entire home/apt,200,1,1,8/30/2023,1,1,335,1,,"51.48946,-0.27374"
9.53718E+17,Home in Greater London · ★New · 2 bedrooms · 3 beds · 2.5 baths,364620156,Lisa,,Hackney,Entire home/apt,200,2,1,9/3/2023,1,1,242,1,,"51.5587394269674,-0.0588533654808998"
9.53567E+17,Rental unit in Greater London · ★New · 1 bedroom · 2 beds · 1 bath,523424227,May,,Richmond upon Thames,Entire home/apt,115,1,0,,,3,362,0,,"51.4171070092969,-0.32130048582443"
9.53567E+17,Rental unit in Greater London · ★New · 1 bedroom · 2 beds · 2 baths,523424227,May,,Richmond upon Thames,Entire home/apt,138,1,0,,,3,365,0,,"51.4174373745753,-0.323360476143328"
9.53567E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,523424227,May,,Richmond upon Thames,Entire home/apt,104,1,0,,,3,355,0,,"51.41773,-0.32308"
9.53722E+17,Condo in Greater London · ★New · 3 bedrooms · 3 beds · 3 baths,44239191,Chris,,Richmond upon Thames,Entire home/apt,296,3,0,,,6,34,0,,"51.4539315,-0.2997198"
9.53727E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,38352087,Emre,,Hounslow,Entire home/apt,96,1,1,8/26/2023,1,1,239,1,,"51.4706029994481,-0.365346791498384"
9.53568E+17,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 1 bath,489558439,Imba,,Hammersmith and Fulham,Entire home/apt,185,2,0,,,21,250,0,,"51.4814307312636,-0.200867039180553"
9.53573E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,530674949,Thessa,,Southwark,Entire home/apt,117,1,0,,,1,145,0,,"51.4903799656203,-0.073170953754743"
9.53729E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 2 baths,530444713,S,,Tower Hamlets,Private room,59,1,1,8/13/2023,1,11,49,1,,"51.5183330693428,-0.0639622042214947"
9.5373E+17,Home in Greater London · ★New · 1 bedroom · 1 bed · 2 baths,504760074,Parvez,,Bexley,Private room,42,1,0,,,2,245,0,,"51.4524611205356,0.0938024266404893"
9.53583E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,2134851,Jennie,,Harrow,Entire home/apt,102,28,0,,,1,209,0,,"51.61983,-0.30278"
9.5373E+17,Home in Greater London · ★New · 3 bedrooms · 5 beds · 2 baths,187137042,Patrick,,Enfield,Entire home/apt,260,1,0,,,1,269,0,,"51.6360930145188,-0.13245016336441"
9.53588E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,227297499,Milana,,Kensington and Chelsea,Entire home/apt,197,3,0,,,12,206,0,,"51.48278,-0.18035"
9.53592E+17,Home in Greater London · ★New · 4 bedrooms · 5 beds · 2 baths,128398107,Amit,,Hillingdon,Entire home/apt,193,2,0,,,4,265,0,,"51.52075,-0.40814"
9.53732E+17,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 1 bath,433440017,Rana,,Hammersmith and Fulham,Entire home/apt,160,1,0,,,1,269,0,,"51.49103,-0.2264"
9.53595E+17,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 2 baths,79234710,Anvar,,Tower Hamlets,Entire home/apt,250,7,0,,,2,161,0,,"51.5006867830392,-0.0190987723074727"
9.53739E+17,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,6657630,Roberto,,Islington,Private room,42,1,0,,,2,175,0,,"51.5531168,-0.0880963"
9.53598E+17,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 2 baths,268032491,Mike,,Hammersmith and Fulham,Entire home/apt,350,5,0,,,2,266,0,,"51.47446,-0.18568"
